"ACCURACY";"CHECKED";"CODE";"COORDINATES";"CREATEDAT";"DATE";"DESCRIPTION";"EMPTY";"NUMBER";"PHOTOS";"ROI";"TEMPERATURE";"TYPE";"UPDATEDAT";"WIND";"_ID";"__V"
"3.9000000953674316";"true";"1";"8.55104";"Thu Jun 11 16:51:28 CEST 2020";"Thu Jun 11 16:51:28 CEST 2020";"WGS 84";"false";"5";"uploads/98f41d5e-5c8c-415d-9f05-262db0639ea4.jpeg";"000000000000000000000002";"16.8";"Point";"Sun Dec 20 10:35:04 CET 2020";"0.7";"5ee244f05f2183a2eccceebc";"0"
"3.9000000953674316";"";"1";"8.5509167";"Thu Jun 11 16:56:24 CEST 2020";"Thu Jun 11 16:56:24 CEST 2020";"WGS 84";"false";"";"uploads/62b33e97-1698-4827-b4e2-25fb1a7370cc.jpeg";"000000000000000000000002";"17.2";"Point";"Mon Feb 08 09:07:42 CET 2021";"0.7";"5ee246185f2183a2eccceebd";"0"
"4.698342323303223";"";"1";"8.90487621";"Sun Jul 05 10:59:23 CEST 2020";"Sun Jul 05 10:59:23 CEST 2020";"WGS 84";"false";"";"uploads/b7a5daf0-b1ac-46f3-aeed-1af70bc3d97a.jpeg";"000000000000000000000006";"24.9";"Point";"Mon Feb 01 20:55:38 CET 2021";"2.1";"5f01966bd2e41ca86d59a6b4";"0"
"5.309909820556641";"";"1";"8.90490739";"Sun Jul 05 11:30:05 CEST 2020";"Sun Jul 05 11:30:05 CEST 2020";"WGS 84";"false";"";"uploads/e0cbcecb-101d-40d9-a2f1-d3552fba8ea4.jpeg";"000000000000000000000006";"25.8";"Point";"Sun Jul 05 11:30:05 CEST 2020";"2.1";"5f019d9dd2e41ca86d59a6b5";"0"
"9.648000717163086";"";"1";"8.9051842";"Sun Jul 05 11:49:59 CEST 2020";"Sun Jul 05 11:49:59 CEST 2020";"WGS 84";"false";"";"uploads/bf1e85b9-83b8-43da-9693-6be5ff1d978a.jpeg";"000000000000000000000006";"26.0";"Point";"Sun Jul 05 11:49:59 CEST 2020";"2.1";"5f01a247d2e41ca86d59a6b7";"0"
"3.9000000953674316";"";"1";"8.546155";"Thu Jul 09 16:33:20 CEST 2020";"Thu Jul 09 16:33:20 CEST 2020";"WGS 84";"false";"";"uploads/a6273a3b-85a2-4201-bbd7-278c07138ddb.jpeg";"000000000000000000000002";"28.4";"Point";"Thu Jul 09 16:33:20 CEST 2020";"1.3";"5f072ab0d2e41ca86d59a6b8";"0"
"4.97";"";"1";"8.661603927612306";"Thu Jul 09 20:04:44 CEST 2020";"Thu Jul 09 20:04:44 CEST 2020";"WGS 84";"false";"";"uploads/f15f66b8-caf4-40bd-a9da-5cc8a1c6bbd8.jpeg";"000000000000000000000003";"27.0";"Point";"Wed Feb 03 12:32:47 CET 2021";"0.9";"5f075c3cd2e41ca86d59a6b9";"0"
"19.315000534057617";"";"1";"9.0765861";"Mon Jul 13 17:11:52 CEST 2020";"Mon Jul 13 17:11:52 CEST 2020";"WGS 84";"false";"";"uploads/13a585dc-2646-4ff8-a20d-10df9ac5f0b3.jpeg";"000000000000000000000001";"24.8";"Point";"Mon Jul 13 17:11:52 CEST 2020";"1.8";"5f0c79b8d2e41ca86d59a6bb";"0"
"9.144000053405762";"";"1";"8.5475176";"Thu Jul 16 13:50:00 CEST 2020";"Thu Jul 16 13:50:00 CEST 2020";"WGS 84";"false";"";"uploads/4eb777cb-7665-48a3-b90f-726bd6344e96.jpeg";"000000000000000000000002";"26.0";"Point";"Thu Jul 16 13:50:00 CEST 2020";"1.8";"5f103ee8d2e41ca86d59a6bc";"0"
"4.006999969482422";"";"1";"9.2041286";"Fri Jul 24 09:20:36 CEST 2020";"Fri Jul 24 09:20:36 CEST 2020";"WGS 84";"";"";"uploads/3ccd6f9f-5dab-4676-b340-1f2a15de8d8d.jpeg";"000000000000000000000001";"16.3";"Point";"Fri Jul 24 09:20:36 CEST 2020";"1.0";"5f1a8bc4d2e41ca86d59a6be";"0"
"19.0";"";"1";"9.0683005";"Sun Jul 26 20:31:29 CEST 2020";"Sun Jul 26 20:31:29 CEST 2020";"WGS 84";"";"";"uploads/48280480-36e0-4f1a-afc1-c03091e38f70.jpeg";"000000000000000000000001";"27.9";"Point";"Sun Jul 26 20:31:29 CEST 2020";"0.5";"5f1dcc01d2e41ca86d59a6bf";"0"
"15.145999908447266";"";"1";"9.078935";"Sun Jul 26 20:45:24 CEST 2020";"Sun Jul 26 20:45:24 CEST 2020";"WGS 84";"false";"";"uploads/25e04a09-f40d-456b-a853-fb901d30389a.jpeg";"000000000000000000000001";"30.0";"Point";"Mon Feb 01 18:21:10 CET 2021";"0.9";"5f1dcf44d2e41ca86d59a6c0";"0"
"59.104000091552734";"";"1";"9.2028046";"Mon Jul 27 11:14:19 CEST 2020";"Mon Jul 27 11:14:19 CEST 2020";"WGS 84";"";"";"uploads/ae22ef32-3e43-468a-bc0d-30284e591b29.jpeg";"000000000000000000000001";"22.3";"Point";"Mon Jul 27 11:14:19 CEST 2020";"1.0";"5f1e9aebd2e41ca86d59a6c1";"0"
"3.9000000953674316";"";"1";"9.0830454";"Fri Jul 31 20:21:13 CEST 2020";"Fri Jul 31 20:21:13 CEST 2020";"WGS 84";"false";"";"uploads/ad9a0424-0490-4b69-b035-e12430494e3a.jpeg";"000000000000000000000001";"30.1";"Point";"Fri Jul 31 20:21:13 CEST 2020";"0.5";"5f246119d2e41ca86d59a6c2";"0"
"9.45300006866455";"";"1";"9.2041867";"Sat Aug 01 11:47:52 CEST 2020";"Sat Aug 01 11:47:52 CEST 2020";"WGS 84";"false";"";"uploads/29bdb799-3d3e-4bf0-bef7-df19db2ac02c.jpeg";"000000000000000000000001";"29.6";"Point";"Sat Aug 01 11:47:52 CEST 2020";"1.5";"5f253a48d2e41ca86d59a6c3";"0"
"484.3609924316406";"";"1";"9.2028918";"Sun Aug 02 15:31:57 CEST 2020";"Sun Aug 02 15:31:57 CEST 2020";"WGS 84";"false";"";"uploads/a2587a29-23a5-406f-a3e4-a1bf05cdad77.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:31:57 CEST 2020";"3.1";"5f26c04dd2e41ca86d59a6c4";"0"
"4.072000026702881";"";"1";"9.2022754";"Sun Aug 02 15:33:02 CEST 2020";"Sun Aug 02 15:33:02 CEST 2020";"WGS 84";"";"";"uploads/74d3ab1d-9aeb-440d-9589-e0bceda6c412.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:33:02 CEST 2020";"3.1";"5f26c08ed2e41ca86d59a6c5";"0"
"84.2249984741211";"";"1";"9.2006639";"Sun Aug 02 15:35:12 CEST 2020";"Sun Aug 02 15:35:12 CEST 2020";"WGS 84";"";"";"uploads/5c6c3979-2b92-4527-9b3e-c61a3987e5fb.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:35:12 CEST 2020";"3.1";"5f26c110d2e41ca86d59a6c6";"0"
"4.9079999923706055";"";"1";"9.2004551";"Sun Aug 02 15:36:15 CEST 2020";"Sun Aug 02 15:36:15 CEST 2020";"WGS 84";"false";"";"uploads/b232d551-19fb-4452-8516-c28fb60e9814.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:36:15 CEST 2020";"3.1";"5f26c14fd2e41ca86d59a6c7";"0"
"20.558000564575195";"";"1";"9.1968279";"Sun Aug 02 15:40:37 CEST 2020";"Sun Aug 02 15:40:37 CEST 2020";"WGS 84";"";"";"uploads/f05c25c1-4248-40c0-9e24-6fda9a792241.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:40:37 CEST 2020";"3.1";"5f26c255d2e41ca86d59a6c8";"0"
"388.2250061035156";"";"1";"9.1917191";"Sun Aug 02 15:47:36 CEST 2020";"Sun Aug 02 15:47:36 CEST 2020";"WGS 84";"";"";"uploads/bac3bd21-e1bb-459b-92ab-2901bd87fa32.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:47:36 CEST 2020";"3.1";"5f26c3f8d2e41ca86d59a6c9";"0"
"92.9000015258789";"";"1";"9.1897551";"Sun Aug 02 15:50:13 CEST 2020";"Sun Aug 02 15:50:13 CEST 2020";"WGS 84";"false";"";"uploads/c79ddb8a-773d-4828-b182-6b966d546397.jpeg";"000000000000000000000001";"30.3";"Point";"Sun Aug 02 15:50:13 CEST 2020";"3.1";"5f26c495d2e41ca86d59a6ca";"0"
"3.9000000953674316";"true";"1";"9.1883915";"Sun Aug 02 16:19:55 CEST 2020";"Sun Aug 02 16:19:55 CEST 2020";"WGS 84";"false";"4";"uploads/5f74042e-411f-49f0-8b89-7cd828243def.jpeg";"000000000000000000000001";"30.6";"Point";"Sun Aug 02 16:19:55 CEST 2020";"4.1";"5f26cb8bd2e41ca86d59a6cc";"0"
"3.9030001163482666";"";"1";"9.1960311";"Sun Aug 02 16:33:28 CEST 2020";"Sun Aug 02 16:33:28 CEST 2020";"WGS 84";"false";"";"uploads/c18748fb-ed61-41a0-a277-e8f2d812f68d.jpeg";"000000000000000000000001";"30.4";"Point";"Sun Aug 02 16:33:28 CEST 2020";"4.1";"5f26ceb8d2e41ca86d59a6cd";"0"
"72.9000015258789";"true";"1";"9.1957912";"Sun Aug 02 16:36:07 CEST 2020";"Sun Aug 02 16:36:07 CEST 2020";"WGS 84";"false";"6";"uploads/2cc23ec9-b4f4-4046-94c3-b05ee97ae24b.jpeg";"000000000000000000000001";"30.2";"Point";"Sun Aug 02 16:36:07 CEST 2020";"4.1";"5f26cf57d2e41ca86d59a6ce";"0"
"1700.0";"";"1";"9.2012342";"Sun Aug 02 16:44:17 CEST 2020";"Sun Aug 02 16:44:17 CEST 2020";"WGS 84";"false";"";"uploads/ba4680c6-112c-46b0-b0b0-f8b73befafab.jpeg";"000000000000000000000001";"30.2";"Point";"Sun Aug 02 16:44:17 CEST 2020";"4.1";"5f26d141d2e41ca86d59a6cf";"0"
"43.81999969482422";"";"1";"9.2042268";"Sun Aug 02 17:01:32 CEST 2020";"Sun Aug 02 17:01:32 CEST 2020";"WGS 84";"false";"";"uploads/d675342e-d00b-4824-a44d-62ee62d75ac2.jpeg";"000000000000000000000001";"30.4";"Point";"Sun Aug 02 17:01:32 CEST 2020";"3.6";"5f26d54cd2e41ca86d59a6d0";"0"
"27.094999313354492";"";"1";"9.2042114";"Sun Aug 02 18:46:21 CEST 2020";"Sun Aug 02 18:46:21 CEST 2020";"WGS 84";"false";"";"uploads/19d3f550-0f00-4b80-94c7-246060ba82c1.jpeg";"000000000000000000000001";"28.7";"Point";"Sun Aug 02 18:46:21 CEST 2020";"2.6";"5f26edddd2e41ca86d59a6d1";"0"
"3.933000087738037";"";"1";"9.2042082";"Sun Aug 02 19:01:55 CEST 2020";"Sun Aug 02 19:01:55 CEST 2020";"WGS 84";"false";"";"uploads/6bfbf522-381c-4d63-ab7a-2833d219f869.jpeg";"000000000000000000000001";"27.9";"Point";"Sun Aug 02 19:01:55 CEST 2020";"1.5";"5f26f183d2e41ca86d59a6d2";"0"
"9.648000717163086";"";"1";"9.38751023";"Tue Aug 04 08:56:36 CEST 2020";"Tue Aug 04 08:56:36 CEST 2020";"WGS 84";"false";"";"uploads/1e300113-8394-419e-a4e3-8952b1d40b13.jpeg";"";"20.8";"Point";"Tue Aug 04 08:56:36 CEST 2020";"4.0";"5f2906a4d2e41ca86d59a6d3";"0"
"3.9000000953674316";"";"1";"9.2040714";"Fri Aug 07 09:33:53 CEST 2020";"Fri Aug 07 09:33:53 CEST 2020";"WGS 84";"false";"";"uploads/a32dd4c7-9862-4e11-b199-985cee9d8af0.jpeg";"000000000000000000000001";"20.8";"Point";"Fri Aug 07 09:33:53 CEST 2020";"0.5";"5f2d03e1d2e41ca86d59a6d4";"0"
"8.748000144958496";"";"1";"9.2041231";"Sat Aug 08 09:26:35 CEST 2020";"Sat Aug 08 09:26:35 CEST 2020";"WGS 84";"false";"";"uploads/83712b2c-cb59-462a-bd5e-7602e17295dc.jpeg";"000000000000000000000001";"22.8";"Point";"Sat Aug 08 09:26:35 CEST 2020";"0.5";"5f2e53abd2e41ca86d59a6d5";"0"
"0.0";"";"1";"11.906070272525541";"Mon Aug 10 16:19:48 CEST 2020";"Mon Aug 10 16:19:48 CEST 2020";"WGS 84";"false";"";"";"";"35.3";"Point";"Mon Aug 10 16:19:48 CEST 2020";"6.7";"5f315784d2e41ca86d59a6d7";"0"
"6.440999984741211";"";"1";"9.2075245";"Mon Aug 10 16:34:56 CEST 2020";"Mon Aug 10 16:34:56 CEST 2020";"WGS 84";"false";"";"";"000000000000000000000001";"31.5";"Point";"Mon Aug 10 16:34:56 CEST 2020";"3.6";"5f315b10d2e41ca86d59a6d8";"0"
"10.244000434875488";"";"1";"9.1767326";"Mon Aug 10 20:07:00 CEST 2020";"Mon Aug 10 20:07:00 CEST 2020";"WGS 84";"";"";"";"000000000000000000000001";"25.3";"Point";"Mon Aug 10 20:07:00 CEST 2020";"3.6";"5f318cc4d2e41ca86d59a6d9";"0"
"4.0";"";"1";"9.1776848";"Mon Aug 10 20:10:57 CEST 2020";"Mon Aug 10 20:10:57 CEST 2020";"WGS 84";"false";"";"";"000000000000000000000001";"25.1";"Point";"Mon Aug 10 20:10:57 CEST 2020";"3.6";"5f318db1d2e41ca86d59a6da";"0"
"164.9320068359375";"";"1";"9.25963";"Wed Aug 12 10:44:43 CEST 2020";"Wed Aug 12 10:44:43 CEST 2020";"WGS 84";"false";"";"uploads/75040052-72dc-4766-b762-84eeec5bc0a4.jpeg";"000000000000000000000001";"25.2";"Point";"Wed Aug 12 10:44:43 CEST 2020";"0.9";"5f33abfbd2e41ca86d59a6db";"0"
"3.2160000801086426";"";"1";"9.31299005";"Wed Aug 12 16:00:12 CEST 2020";"Wed Aug 12 16:00:12 CEST 2020";"WGS 84";"";"";"";"000000000000000000000001";"30.8";"Point";"Wed Aug 12 16:00:12 CEST 2020";"0.9";"5f33f5ecd2e41ca86d59a6dc";"0"
"0.0";"";"1";"9.067422151565554";"Thu Aug 13 23:49:50 CEST 2020";"Thu Aug 13 23:49:50 CEST 2020";"WGS 84";"";"";"uploads/dbdf3e83-eb06-4d99-8e72-e336042b6fb2.jpeg";"000000000000000000000001";"21.8";"Point";"Thu Aug 13 23:49:50 CEST 2020";"0.5";"5f35b57ed2e41ca86d59a6dd";"0"
"4.747000217437744";"";"1";"8.9078352";"Mon Aug 17 14:09:49 CEST 2020";"Mon Aug 17 14:09:49 CEST 2020";"WGS 84";"false";"";"uploads/7ec2a9d6-727f-47ec-9291-8a4e3df302e9.jpeg";"000000000000000000000006";"23.9";"Point";"Mon Aug 17 14:09:49 CEST 2020";"2.6";"5f3a738dd2e41ca86d59a6de";"0"
"5.512442111968994";"";"1";"9.07033357";"Tue Aug 18 19:36:23 CEST 2020";"Tue Aug 18 19:36:23 CEST 2020";"WGS 84";"false";"";"uploads/c77b80d3-c341-4168-a3a6-6e28e37d3f4e.jpeg";"000000000000000000000001";"27.0";"Point";"Tue Aug 18 19:36:23 CEST 2020";"1.9";"5f3c1197d2e41ca86d59a6df";"0"
"3.9000000953674316";"";"1";"9.081228";"Thu Aug 20 15:08:24 CEST 2020";"Thu Aug 20 15:08:24 CEST 2020";"WGS 84";"";"";"uploads/44fb4a8a-f9bf-4094-aaa9-860297b9f356.jpeg";"000000000000000000000001";"29.6";"Point";"Thu Aug 20 15:08:24 CEST 2020";"1.8";"5f3e75c8d2e41ca86d59a6e0";"0"
"10.0";"";"1";"9.134219";"Thu Aug 20 16:10:29 CEST 2020";"Thu Aug 20 16:10:29 CEST 2020";"WGS 84";"";"";"uploads/f0cae39b-ed79-455e-9bfa-45f95574b46b.jpeg";"000000000000000000000001";"30.4";"Point";"Thu Aug 20 16:10:29 CEST 2020";"1.3";"5f3e8455d2e41ca86d59a6e1";"0"
"6.571000099182129";"";"1";"9.2591186";"Tue Aug 25 10:47:12 CEST 2020";"Tue Aug 25 10:47:12 CEST 2020";"WGS 84";"false";"";"uploads/2970a7ca-76c2-42e2-ae25-1949dfcd917a.jpeg";"000000000000000000000001";"19.4";"Point";"Tue Aug 25 10:47:12 CEST 2020";"0.5";"5f44d010d2e41ca86d59a6e2";"0"
"6.0";"";"1";"9.2596341";"Tue Aug 25 10:48:30 CEST 2020";"Tue Aug 25 10:48:30 CEST 2020";"WGS 84";"false";"";"uploads/0f6062d3-b418-4c7e-8049-6327f54dbcb0.jpeg";"000000000000000000000001";"19.6";"Point";"Tue Aug 25 10:48:30 CEST 2020";"0.5";"5f44d05ed2e41ca86d59a6e3";"0"
"6.0";"";"1";"9.259734";"Tue Aug 25 10:50:02 CEST 2020";"Tue Aug 25 10:50:02 CEST 2020";"WGS 84";"false";"";"uploads/d0de7606-734f-4bae-9901-f1c2b82860ae.jpeg";"000000000000000000000001";"19.4";"Point";"Tue Aug 25 10:50:02 CEST 2020";"0.5";"5f44d0bad2e41ca86d59a6e4";"0"
"66.23100280761719";"";"1";"9.257019";"Tue Aug 25 10:59:00 CEST 2020";"Tue Aug 25 10:59:00 CEST 2020";"WGS 84";"false";"";"uploads/2c54633d-0abb-44da-9d22-f9b31d868cbd.jpeg";"000000000000000000000001";"20.3";"Point";"Tue Aug 25 10:59:00 CEST 2020";"0.5";"5f44d2d4d2e41ca86d59a6e5";"0"
"20.666000366210938";"";"1";"9.2604248";"Wed Aug 26 15:49:25 CEST 2020";"Wed Aug 26 15:49:25 CEST 2020";"WGS 84";"false";"";"uploads/f6eb4047-8df0-456f-bb0a-4a4f17efc3b6.jpeg";"000000000000000000000001";"25.9";"Point";"Wed Aug 26 15:49:25 CEST 2020";"0.5";"5f466865d2e41ca86d59a6e6";"0"
"6.947000026702881";"";"1";"9.2039504";"Sun Aug 30 16:58:32 CEST 2020";"Sun Aug 30 16:58:32 CEST 2020";"WGS 84";"false";"";"uploads/0549e204-a4b7-4082-816f-c97ad29c2269.jpeg";"000000000000000000000001";"21.6";"Point";"Sun Aug 30 16:58:32 CEST 2020";"5.7";"5f4bbe98d2e41ca86d59a6e8";"0"
"69.6050033569336";"";"1";"9.2032025";"Sun Aug 30 17:00:46 CEST 2020";"Sun Aug 30 17:00:46 CEST 2020";"WGS 84";"false";"";"uploads/bc79c214-2ac0-4c18-8d05-847e7bc30230.jpeg";"000000000000000000000001";"21.6";"Point";"Sun Aug 30 17:00:46 CEST 2020";"5.7";"5f4bbf1ed2e41ca86d59a6e9";"0"
"47.58700180053711";"true";"1";"9.2043397";"Sun Aug 30 18:23:45 CEST 2020";"Sun Aug 30 18:23:45 CEST 2020";"WGS 84";"false";"10";"uploads/013dd517-0eac-47ea-b4f2-f941c54dd545.jpeg";"000000000000000000000001";"20.5";"Point";"Sun Aug 30 18:23:45 CEST 2020";"7.2";"5f4bd291d2e41ca86d59a6ea";"0"
"48.430999755859375";"";"1";"9.2596183";"Mon Aug 31 11:57:33 CEST 2020";"Mon Aug 31 11:57:33 CEST 2020";"WGS 84";"false";"";"uploads/e19e064c-705b-406e-9e9d-afc5b9c02110.jpeg";"000000000000000000000001";"17.9";"Point";"Mon Aug 31 11:57:33 CEST 2020";"0.5";"5f4cc98dd2e41ca86d59a6eb";"0"
"8.461000442504883";"";"1";"9.2597025";"Mon Aug 31 11:58:05 CEST 2020";"Mon Aug 31 11:58:05 CEST 2020";"WGS 84";"false";"";"uploads/e5926840-f28f-44c3-a3f8-8f5cc47ea17e.jpeg";"000000000000000000000001";"17.9";"Point";"Mon Aug 31 11:58:05 CEST 2020";"0.5";"5f4cc9add2e41ca86d59a6ec";"0"
"2099.9990234375";"";"1";"9.2008189";"Mon Aug 31 18:19:19 CEST 2020";"Mon Aug 31 18:19:19 CEST 2020";"WGS 84";"false";"";"uploads/927b3d8f-0df8-44d3-b5e6-b6059053be0a.jpeg";"000000000000000000000001";"21.2";"Point";"Mon Aug 31 18:19:19 CEST 2020";"1.0";"5f4d2307d2e41ca86d59a6ed";"0"
"120.44000244140625";"";"1";"9.2039403";"Mon Aug 31 18:20:47 CEST 2020";"Mon Aug 31 18:20:47 CEST 2020";"WGS 84";"false";"";"uploads/6395f6c0-1473-4067-9901-78fc8aab5dfc.jpeg";"000000000000000000000001";"21.2";"Point";"Mon Aug 31 18:20:47 CEST 2020";"1.0";"5f4d235fd2e41ca86d59a6ee";"0"
"43.2400016784668";"";"1";"9.2604247";"Tue Sep 01 10:41:56 CEST 2020";"Tue Sep 01 10:41:56 CEST 2020";"WGS 84";"false";"";"uploads/7a9b5be6-d77b-4fc0-8252-842046d6f3b5.jpeg";"000000000000000000000001";"16.8";"Point";"Tue Sep 01 10:41:56 CEST 2020";"1.8";"5f4e0954d2e41ca86d59a6ef";"0"
"6.0";"";"1";"9.2604224";"Tue Sep 01 10:43:32 CEST 2020";"Tue Sep 01 10:43:32 CEST 2020";"WGS 84";"false";"";"uploads/531ef38b-2b50-4f88-b38e-6409943a0faa.jpeg";"000000000000000000000001";"16.8";"Point";"Tue Sep 01 10:43:32 CEST 2020";"1.8";"5f4e09b4d2e41ca86d59a6f0";"0"
"119.71600341796875";"";"1";"9.2592964";"Tue Sep 01 11:11:25 CEST 2020";"Tue Sep 01 11:11:25 CEST 2020";"WGS 84";"false";"";"uploads/7890dc71-0902-4142-a817-b2d15061f449.jpeg";"000000000000000000000001";"17.9";"Point";"Tue Sep 01 11:11:25 CEST 2020";"1.4";"5f4e103dd2e41ca86d59a6f1";"0"
"12.0";"true";"1";"9.1727595";"Sat Sep 05 13:29:34 CEST 2020";"Sat Sep 05 13:29:34 CEST 2020";"WGS 84";"false";"0";"uploads/5bf47826-2f19-4734-9f6a-5f35a9964251.jpeg";"000000000000000000000001";"23.5";"Point";"Sat Sep 05 13:29:34 CEST 2020";"2.6";"5f53769ed2e41ca86d59a6f2";"0"
"4.9";"true";"1";"11.445608139038088";"Sat Sep 12 10:19:25 CEST 2020";"Sat Sep 12 10:19:25 CEST 2020";"WGS 84";"false";"5";"uploads/e5546202-67a4-4e7b-b71f-98c6de08c284.jpeg";"";"27.0";"Point";"Wed Feb 03 12:33:43 CET 2021";"5.0";"5f5c848dd2e41ca86d59a6f3";"0"
"9.142000198364258";"";"1";"8.5411385";"Sat Sep 12 12:20:46 CEST 2020";"Sat Sep 12 12:20:46 CEST 2020";"WGS 84";"false";"";"uploads/192943a5-06cb-430c-b5ce-be429ac6a5b7.jpeg";"000000000000000000000002";"25.7";"Point";"Sat Sep 12 12:20:46 CEST 2020";"1.3";"5f5ca0fed2e41ca86d59a6f4";"0"
"3.9000000953674316";"";"1";"9.0669319";"Sun Sep 13 20:05:53 CEST 2020";"Sun Sep 13 20:05:53 CEST 2020";"WGS 84";"";"";"uploads/e3d90b0d-e29f-4f30-8ed0-414fa7d317c1.jpeg";"000000000000000000000001";"25.5";"Point";"Sun Sep 13 20:05:53 CEST 2020";"1.1";"5f5e5f81d2e41ca86d59a6f6";"0"
"42.5";"";"1";"9.228344";"Fri Sep 25 22:33:04 CEST 2020";"Fri Sep 25 22:33:04 CEST 2020";"WGS 84";"false";"";"";"";"9.7";"Point";"Fri Sep 25 22:33:04 CEST 2020";"1.3";"5f6e5400ba2b26c3a6b9638f";"0"
"7.956621170043945";"";"1";"9.38472218";"Sun Sep 27 16:33:22 CEST 2020";"Sun Sep 27 16:33:22 CEST 2020";"WGS 84";"false";"";"uploads/6a2982fa-c4ee-4324-b93c-822fd27911fe.jpeg";"000000000000000000000001";"15.7";"Point";"Sun Sep 27 16:33:22 CEST 2020";"1.3";"5f70a2b2ba2b26c3a6b96390";"0"
"3.7900924682617188";"";"1";"9.38469599";"Sun Sep 27 16:34:57 CEST 2020";"Sun Sep 27 16:34:57 CEST 2020";"WGS 84";"false";"";"uploads/56b15326-548e-47f4-b827-1db358848aab.jpeg";"000000000000000000000001";"15.7";"Point";"Sun Sep 27 16:34:57 CEST 2020";"1.3";"5f70a311ba2b26c3a6b96391";"0"
"11.696000099182129";"";"1";"9.2034675";"Sun Sep 27 16:55:40 CEST 2020";"Sun Sep 27 16:55:40 CEST 2020";"WGS 84";"false";"";"uploads/57bc1f20-f528-4d1e-ac80-aff082c48a62.jpeg";"000000000000000000000001";"13.2";"Point";"Sun Sep 27 16:55:40 CEST 2020";"3.6";"5f70a7ecba2b26c3a6b96392";"0"
"3.9000000953674316";"";"1";"9.3886265";"Sun Sep 27 16:58:19 CEST 2020";"Sun Sep 27 16:58:19 CEST 2020";"WGS 84";"false";"";"uploads/b5ab189a-5055-47d7-b15c-88e62071562c.jpeg";"000000000000000000000001";"15.4";"Point";"Sun Sep 27 16:58:19 CEST 2020";"0.5";"5f70a88bba2b26c3a6b96393";"0"
"68.4000015258789";"";"1";"9.3885884";"Sun Sep 27 17:00:31 CEST 2020";"Sun Sep 27 17:00:31 CEST 2020";"WGS 84";"false";"";"uploads/4c423f46-c58c-45f8-8a9c-e0e5f64ec6bc.jpeg";"000000000000000000000001";"15.4";"Point";"Sun Sep 27 17:00:31 CEST 2020";"0.5";"5f70a90fba2b26c3a6b96394";"0"
"57.983001708984375";"";"1";"9.2597834";"Wed Sep 30 12:27:13 CEST 2020";"Wed Sep 30 12:27:13 CEST 2020";"WGS 84";"false";"";"uploads/407d47dd-934f-4185-a270-455a71a75e00.jpeg";"000000000000000000000001";"15.6";"Point";"Wed Sep 30 12:27:13 CEST 2020";"0.9";"5f745d81ba2b26c3a6b96395";"0"
"22.350000381469727";"";"1";"8.5475565";"Sun Oct 04 11:39:38 CEST 2020";"Sun Oct 04 11:39:38 CEST 2020";"WGS 84";"false";"";"uploads/32bb9dd0-184e-478e-b083-0bdc63f11313.jpeg";"000000000000000000000002";"14.8";"Point";"Sun Oct 04 11:39:38 CEST 2020";"1.4";"5f79985aae8caf07ad857084";"0"
"43.66600036621094";"";"1";"9.2518627";"Wed Oct 07 16:22:00 CEST 2020";"Wed Oct 07 16:22:00 CEST 2020";"WGS 84";"false";"";"uploads/0706ffd7-6c4a-47f4-976b-52fc8f37dfff.jpeg";"000000000000000000000001";"19.9";"Point";"Wed Oct 07 16:22:00 CEST 2020";"3.6";"5f7dcf08ae8caf07ad857085";"0"
"9.730999946594238";"";"1";"9.252034";"Wed Oct 07 16:23:06 CEST 2020";"Wed Oct 07 16:23:06 CEST 2020";"WGS 84";"false";"";"uploads/9f63a525-5559-4405-a575-2a313e187966.jpeg";"000000000000000000000001";"19.9";"Point";"Wed Oct 07 16:23:06 CEST 2020";"3.6";"5f7dcf4aae8caf07ad857086";"0"
"596.6119995117188";"";"1";"9.2515208";"Thu Oct 08 12:33:30 CEST 2020";"Thu Oct 08 12:33:30 CEST 2020";"WGS 84";"false";"";"uploads/dee4db5f-747f-4e9a-a102-6fd42bf8203d.jpeg";"000000000000000000000001";"16.7";"Point";"Thu Oct 08 12:33:30 CEST 2020";"1.0";"5f7eeafaae8caf07ad857087";"0"
"8.401000022888184";"";"1";"9.0765562";"Sat Oct 10 10:53:36 CEST 2020";"Sat Oct 10 10:53:36 CEST 2020";"WGS 84";"false";"";"uploads/be3b8826-0c79-4853-af0f-fd631c3545c5.jpeg";"000000000000000000000001";"16.1";"Point";"Sat Oct 10 10:53:36 CEST 2020";"0.9";"5f817690ae8caf07ad857089";"0"
"3.9600000381469727";"";"1";"9.0774817";"Sat Oct 10 10:55:36 CEST 2020";"Sat Oct 10 10:55:36 CEST 2020";"WGS 84";"false";"";"uploads/4dedd43b-fec6-4cdd-8d32-f88c070b4657.jpeg";"000000000000000000000001";"16.0";"Point";"Sat Oct 10 10:55:36 CEST 2020";"0.9";"5f817708ae8caf07ad85708a";"0"
